Text,is_rule,ID,metadata
"Every doorway or other exit providing access to a means of escape, other than exits in ordinary use (e.g. main entrances), should be distinctively and conspicuously marked by an exit sign in accordance with BS ISO 38641 and BS 54994.",0,143_UK_DocB_V1_FireSafety,
Cables should be sufficiently robust.,0,144_UK_DocB_V1_FireSafety,
Cable routes should be carefully selected and/or physically protected in areas where cables may be exposed to damage.,0,145_UK_DocB_V1_FireSafety,
There should therefore be some means of ventilating the common corridors/lobbies to control smoke and so protect the common stairs.,0,148_UK_DocB_V1_FireSafety,
The smoke shaft should be constructed from a class A1 material.,0,153_UK_DocB_V1_FireSafety,
"The shaft should be vertical from base to head, with a maximum of 4m at a maximum inclined angle of 30 degrees.",0,154_UK_DocB_V1_FireSafety,
 A vent to the outside with a minimum free area of 1m2 should be provided from the top storey of the stair.,0,155_UK_DocB_V1_FireSafety,
"In single stair buildings, smoke vents on the storey where the fire is initiated, and the vent at the head of the stair, should be activated by smoke detectors in the common parts.",0,156_UK_DocB_V1_FireSafety,
"In buildings with more than one stair, smoke vents may be activated manually.",0,157_UK_DocB_V1_FireSafety,
"Refuse storage chambers, refuse chutes and refuse hoppers should be sited and constructed in accordance with BS 5906.",0,159_UK_DocB_V1_FireSafety,
"If it is also a firefighting stair, it should be at least 1100mm wide.",0,163_UK_DocB_V1_FireSafety,
Every common stair should be a protected stairway.,0,166_UK_DocB_V1_FireSafety,
"Where the protected stairway passes from one compartment to another, it should be within a protected shaft.",0,167_UK_DocB_V1_FireSafety,
"If a protected stairway projects beyond, is recessed from or is in an internal angle of the adjoining external wall of the building, then the minimum distance between an unprotected area of the building enclosure and an unprotected area of the stair enclosure should be 1800mm.",0,170_UK_DocB_V1_FireSafety,
"Doors to the stair should be fire resisting (minimum E 30) and be fitted with a self-closing device, except for a single exit door from the building to the top landing of a downward-leading external stair, provided it is the only door onto the landing.",0,174_UK_DocB_V1_FireSafety,
Fire resisting construction (minimum RE 30) should be provided for any part of the building (including doors) within 1800mm of the escape route from the foot of the stair to a place of safety.,0,175_UK_DocB_V1_FireSafety,
Glazing in areas of fire resisting construction should be fixed shut and fire resisting (in terms of integrity but not insulation) (minimum E 30).,0,176_UK_DocB_V1_FireSafety,
Stairs more than 6m in height above ground level (e.g. where they are provided above a podium) should be protected from adverse weather.,0,177_UK_DocB_V1_FireSafety,
The construction separating two adjacent protected stairways (or exit passageways leading to different final exits) should be imperforate.,0,180_UK_DocB_V1_FireSafety,
The basement storey should be served by a separate escape stair.,0,181_UK_DocB_V1_FireSafety,
"In single stair buildings, electricity meters should be in securely locked cupboards.",0,185_UK_DocB_V1_FireSafety,
Cupboards should be separated from the escape route by fire resisting construction.,0,186_UK_DocB_V1_FireSafety,
Single steps on escape routes should be prominently marked.,0,192_UK_DocB_V1_FireSafety,
Fixed ladders should not be provided as a means of escape for members of the public.,0,194_UK_DocB_V1_FireSafety,
Doors should be readily openable to avoid undue delay to people escaping.,0,197_UK_DocB_V1_FireSafety,
"If a secure door is operated by code or combination keypad, swipe or proximity card, biometric data, etc., a security mechanism override should be possible from the side approached by people escaping.",0,202_UK_DocB_V1_FireSafety,
"Security mechanism overrides for electrically powered locks should be a Type A call point, as described in BS 72734.",0,203_UK_DocB_V1_FireSafety,
The call point should be positioned on the side approached by people escaping.,0,204_UK_DocB_V1_FireSafety,
"If the door provides escape in either direction, a call point should be installed on both sides of the door.",0,205_UK_DocB_V1_FireSafety,
The door of any doorway or exit should be hung to open in the direction of escape whenever reasonably practicable.,0,207_UK_DocB_V1_FireSafety,
Any door opening towards a corridor or a stair should be recessed to prevent its swing encroaching on the effective width.,0,210_UK_DocB_V1_FireSafety,
"In buildings designed for phased evacuation or progressive horizontal evacuation, if the lift well is not within the enclosures of a protected stairway, its entrance should be separated at every storey by a protected lobby (minimum REI 30).",0,212_UK_DocB_V1_FireSafety,
"In basements and enclosed car parks, the lift should be within the enclosure of a protected stairway.",0,213_UK_DocB_V1_FireSafety,
"If a lift delivers into a protected corridor or protected lobby serving sleeping accommodation and also serves a storey containing a high fire risk (such as a kitchen, communal areas, stores, etc.) then the lift should be separated from the high fire risk area(s) by a protected lobby or protected corridor (minimum REI 30).",0,215_UK_DocB_V1_FireSafety,
Lift machine rooms should be sited over the lift well where possible.,0,216_UK_DocB_V1_FireSafety,
People should be able to rapidly leave the area around the building.,0,218_UK_DocB_V1_FireSafety,
"Direct access to a street, passageway, walkway or open space should be available.",0,219_UK_DocB_V1_FireSafety,
"Where the route to a final exit does not include stairs, a level threshold and, where necessary, a ramp should be provided.",0,220_UK_DocB_V1_FireSafety,
Final exit locations should be clearly visible and recognisable.,0,221_UK_DocB_V1_FireSafety,
"To inhibit the spread of fire within the building, the internal linings shall (a)   adequately resist the spread of flame over their surfaces; and (b)   have, if ignited, either a rate of heat release or a rate of fire growth, which is reasonable in the circumstances.",0,222_UK_DocB_V1_FireSafety,
